         553099058 function calls (547131983 primitive calls) in 919.988 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   316984    0.541    0.000    2.307    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\lines.py:1335(_get_rgba_face)
691547/504099    0.531    0.000    6.754    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2322(_invalidate_internal)
    93906    0.525    0.000    1.620    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axis.py:455(update_position)
   873318    0.525    0.000    0.525    0.000 {built-in method builtins.max}
   580094    0.523    0.000    5.222    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:55(_wrapfunc)
   994632    0.518    0.000    0.518    0.000 {built-in method builtins.hasattr}
   316984    0.513    0.000    0.979    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\lines.py:926(_get_markerfacecolor)
   490071    0.502    0.000    3.125    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2703(around)
    59171    0.497    0.000    3.024    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\font_manager.py:674(__init__)
   626766    0.497    0.000    0.675    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:353(get_transform)
   781355    0.491    0.000    0.822    0.000 C:\Program Files\Anaconda3\lib\weakref.py:334(__new__)
    93765    0.484    0.000    1.549    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axis.py:590(update_position)
    14400    0.483    0.000    0.730    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\ma\core.py:3231(__setitem__)
   673897    0.472    0.000    1.377    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\pyplot.py:565(_auto_draw_if_interactive)
   533391    0.462    0.000    1.053    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:326(pchanged)
454053/453931    0.460    0.000    1.470    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2372(transform_non_affine)
   432134    0.452    0.000    0.589    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:775(_set_gc_clip)
     7203    0.444    0.000    0.456    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\lib\function_base.py:1914(angle)
   673911    0.442    0.000    0.905    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\__init__.py:1437(is_interactive)
   146051    0.441    0.000    1.476    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:851(update)
   684386    0.437    0.000    0.437    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\__init__.py:347(ge)
   173512    0.434    0.000    0.933    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\font_manager.py:998(<listcomp>)
    36935    0.426    0.000    0.426    0.000 {built-in method numpy.core.multiarray.concatenate}
  2134114    0.419    0.000    0.419    0.000 {method 'pop' of 'dict' objects}
    57608    0.417    0.000    0.552    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\spines.py:193(_adjust_location)
   470784    0.417    0.000    2.844    0.000 {method 'get' of 'dict' objects}
   173487    0.413    0.000    5.013    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1228(findfont)
   684374    0.411    0.000    0.848    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\__init__.py:313(report)
   115349    0.402    0.000    7.405    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\patches.py:216(get_transform)
   432067    0.397    0.000    5.979    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:724(new_gc)
   828959    0.394    0.000    0.981    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:192(convert_xunits)
    14402    0.392    0.000  603.206    0.042 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axes\_base.py:2346(draw)
   555720    0.389    0.000    0.633    0.000 C:\Program Files\Anaconda3\lib\site-packages\six.py:580(iteritems)
    28802    0.385    0.000    0.906    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\ticker.py:648(_compute_offset)
   424934    0.383    0.000    0.655    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\backend_bases.py:940(set_alpha)
   173002    0.380    0.000    0.536    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:54(get_hinting_flag)
   316892    0.380    0.000    0.779    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\backends\backend_agg.py:287(points_to_pixels)
   779868    0.380    0.000    0.380    0.000 {built-in method _weakref._remove_dead_weakref}
   404372    0.379    0.000    0.647    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\text.py:1204(set_text)
   637886    0.378    0.000    2.324    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\figure.py:54(_stale_figure_callback)
    86677    0.373    0.000    0.373    0.000 {method 'round' of 'numpy.ndarray' objects}
    28804    0.371    0.000   17.846    0.001 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\axis.py:1067(_get_tick_bboxes)
   158493    0.365    0.000    2.629    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2685(__init__)
    58413    0.364    0.000    1.910    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\text.py:189(__init__)
   158493    0.364    0.000    3.168    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\lines.py:730(_transform_path)
28804/14402    0.364    0.000  612.056    0.042 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\image.py:120(_draw_list_compositing_images)
   173487    0.356    0.000    4.395    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1000(get)
  1642240    0.355    0.000    0.355    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:785(get_rasterized)
   393947    0.352    0.000    0.577    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\cbook.py:678(iterable)
93624/93623    0.346    0.000    1.665    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:402(_get_bounds)
   244818    0.340    0.000    0.766    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\ticker.py:537(fix_minus)
    87538    0.339    0.000    1.021    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\lines.py:1086(set_linestyle)
   172834    0.337    0.000    1.173    0.000 C:\Program Files\Anaconda3\lib\contextlib.py:86(__exit__)
  1385659    0.333    0.000    0.333    0.000 C:\Program Files\Anaconda3\lib\weakref.py:125(_commit_removals)
403839/403529    0.331    0.000    1.046    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2145(transform_non_affine)
318279/318051    0.330    0.000    0.884    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2130(_get_is_affine)
   173512    0.328    0.000    1.297    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\font_manager.py:996(make_rcparams_key)
   836455    0.327    0.000    0.327    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1642(_get_is_affine)
   490071    0.318    0.000    3.443    0.000 C:\Program Files\Anaconda3\lib\site-packages\numpy\core\fromnumeric.py:2772(round_)
    14402    0.315    0.000  620.579    0.043 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\figure.py:1091(draw)
    28802    0.315    0.000    0.315    0.000 {method 'ptp' of 'numpy.ndarray' objects}
   511573    0.314    0.000    2.259    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1683(transform)
    28802    0.312    0.000    3.712    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\ticker.py:635(set_locs)
   172928    0.309    0.000    0.496    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\cbook.py:2199(is_math_text)
   158494    0.306    0.000    0.376    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\markers.py:211(__bool__)
   828923    0.306    0.000    0.729    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\artist.py:201(convert_yunits)
   172834    0.304    0.000    0.391    0.000 C:\Program Files\Anaconda3\lib\contextlib.py:60(__init__)
116772/116492    0.303    0.000    0.481    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\spines.py:404(get_spine_transform)
    28831    0.300    0.000    0.348    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2747(nonsingular)
    58456    0.291    0.000    0.321    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\font_manager.py:848(set_weight)
324050/309648    0.286    0.000    1.371    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:2567(get_matrix)
    29037    0.286    0.000    0.519    0.000 C:\Program Files\Anaconda3\lib\site-packages\matplotlib\transforms.py:1910(rotate)
