#X,#CH1,#CH2
#Second,#Volt,#Volt
-1.42E-04,2.40E-02,2.00E-02
-1.42E-04,1.60E-02,0.00E+00
-1.41E-04,2.20E-02,2.00E-02
-1.41E-04,3.20E-02,0.00E+00
-1.40E-04,3.00E-02,2.00E-02
-1.40E-04,2.60E-02,0.00E+00
-1.40E-04,2.60E-02,2.00E-02
-1.39E-04,3.00E-02,0.00E+00
-1.39E-04,3.00E-02,2.00E-02
-1.38E-04,2.80E-02,0.00E+00
-1.38E-04,2.80E-02,2.00E-02
-1.38E-04,3.00E-02,2.00E-02
-1.37E-04,3.40E-02,2.00E-02
-1.37E-04,2.40E-02,2.00E-02
-1.36E-04,2.60E-02,0.00E+00
-1.36E-04,2.40E-02,2.00E-02
-1.36E-04,1.80E-02,2.00E-02
-1.35E-04,2.00E-02,0.00E+00
-1.35E-04,1.80E-02,2.00E-02
-1.34E-04,1.80E-02,2.00E-02
-1.34E-04,1.40E-02,2.00E-02
-1.34E-04,1.20E-02,2.00E-02
-1.33E-04,8.00E-03,2.00E-02
-1.33E-04,8.00E-03,2.00E-02
-1.32E-04,1.20E-02,2.00E-02
-1.32E-04,2.00E-03,2.00E-02
-1.32E-04,-2.00E-03,2.00E-02
-1.31E-04,0.00E+00,2.00E-02
-1.31E-04,-2.00E-03,2.00E-02
-1.30E-04,-6.00E-03,2.00E-02
-1.30E-04,-8.00E-03,2.00E-02
-1.30E-04,-1.20E-02,2.00E-02
-1.29E-04,-1.00E-02,2.00E-02
-1.29E-04,-1.20E-02,2.00E-02
-1.28E-04,-1.60E-02,2.00E-02
-1.28E-04,-1.60E-02,2.00E-02
-1.28E-04,-1.60E-02,2.00E-02
-1.27E-04,-2.20E-02,2.00E-02
-1.27E-04,-2.60E-02,2.00E-02
-1.26E-04,-2.00E-02,2.00E-02
-1.26E-04,-2.00E-02,0.00E+00
-1.26E-04,-2.60E-02,2.00E-02
-1.25E-04,-2.40E-02,2.00E-02
-1.25E-04,-2.40E-02,2.00E-02
-1.24E-04,-2.40E-02,2.00E-02
-1.24E-04,-2.60E-02,2.00E-02
-1.24E-04,-2.40E-02,2.00E-02
-1.23E-04,-2.20E-02,2.00E-02
-1.23E-04,-1.60E-02,2.00E-02
-1.22E-04,-1.80E-02,2.00E-02
-1.22E-04,-2.20E-02,2.00E-02
-1.22E-04,-1.80E-02,2.00E-02
-1.21E-04,-1.80E-02,2.00E-02
-1.21E-04,-1.00E-02,2.00E-02
-1.20E-04,-1.00E-02,2.00E-02
-1.20E-04,-1.20E-02,2.00E-02
-1.20E-04,-1.00E-02,2.00E-02
-1.19E-04,-1.00E-02,0.00E+00
-1.19E-04,-6.00E-03,2.00E-02
-1.18E-04,-6.00E-03,2.00E-02
-1.18E-04,6.00E-03,2.00E-02
-1.18E-04,6.00E-03,2.00E-02
-1.17E-04,2.00E-03,2.00E-02
