Name: Ryan
measurement station: King Louie
Sample: PST 441 G2
date: Tuesday, July 09, 2019
time: 12:46 PM
Comment: 
PST442 H2
8-Terminal Hall Bar
July 9th, 2019

Pushing current from 6 to A
Measuring Vxx from E to 9 using Agilent, GPIB 23
Measuring Vxy from 9 to B using Keysight 1, GPIB 22

Pushing a voltage of 100.0 mV at frequency 37.37Hz
Through divider of 1224:12
Reference resistance of 996.51 Kilohms
Ref. resistance voltage measured using Keysight 2, GPIB 24

Ref. resistance:Rxx:Rxy sensitivities are 1:1:0.05
Sweeping magnetic field from -14 to 14T at 0.05 T/min
Start Value B: -14.000000
End Value B: 14.000000
---------						
B field / T	Temperature (Ohm)	I-Keysight 01	Uxx-Keysight 02	Uxy- Ag1 Ch1	Rxx	Rxy
-1.37550E+1	2.21060E+4	-3.22490E+0	5.30554E+0	2.14664E+0	-1.63944E+3	-6.63321E+2
-1.37508E+1	2.21070E+4	-3.21631E+0	5.30525E+0	2.14635E+0	-1.64373E+3	-6.65003E+2
-1.37466E+1	2.21090E+4	-3.19185E+0	5.30583E+0	2.14700E+0	-1.65651E+3	-6.70304E+2
-1.37423E+1	2.21090E+4	-3.19793E+0	5.30598E+0	2.14704E+0	-1.65340E+3	-6.69041E+2
-1.37381E+1	2.21090E+4	-3.19225E+0	5.30609E+0	2.14677E+0	-1.65638E+3	-6.70149E+2
-1.37339E+1	2.21070E+4	-3.18474E+0	5.30594E+0	2.14650E+0	-1.66024E+3	-6.71644E+2
-1.37296E+1	2.21050E+4	-3.21313E+0	5.30633E+0	2.14646E+0	-1.64569E+3	-6.65696E+2
-1.37254E+1	2.21090E+4	-3.21043E+0	5.30712E+0	2.14654E+0	-1.64732E+3	-6.66281E+2
-1.37212E+1	2.21080E+4	-3.18736E+0	5.30675E+0	2.14652E+0	-1.65912E+3	-6.71097E+2
-1.37169E+1	2.21040E+4	-3.21947E+0	5.30672E+0	2.14589E+0	-1.64257E+3	-6.64209E+2
-1.37127E+1	2.21060E+4	-3.14592E+0	5.30746E+0	2.14724E+0	-1.68120E+3	-6.80164E+2
-1.37086E+1	2.21080E+4	-3.19903E+0	5.30730E+0	2.14630E+0	-1.65324E+3	-6.68581E+2
-1.37042E+1	2.21060E+4	-3.19828E+0	5.30755E+0	2.14566E+0	-1.65371E+3	-6.68539E+2
-1.37000E+1	2.21060E+4	-3.18925E+0	5.30790E+0	2.14622E+0	-1.65850E+3	-6.70607E+2
-1.36958E+1	2.21040E+4	-3.17941E+0	5.30790E+0	2.14613E+0	-1.66363E+3	-6.72651E+2
-1.36917E+1	2.21080E+4	-3.17054E+0	5.30869E+0	2.14612E+0	-1.66854E+3	-6.74533E+2
-1.36873E+1	2.21040E+4	-3.18009E+0	5.30865E+0	2.14617E+0	-1.66352E+3	-6.72524E+2
-1.36832E+1	2.21080E+4	-3.19951E+0	5.30820E+0	2.14549E+0	-1.65328E+3	-6.68229E+2
-1.36791E+1	2.21030E+4	-3.18080E+0	5.30889E+0	2.14600E+0	-1.66322E+3	-6.72319E+2
-1.36746E+1	2.21020E+4	-3.19095E+0	5.30858E+0	2.14563E+0	-1.65783E+3	-6.70066E+2
-1.36705E+1	2.21080E+4	-3.19504E+0	5.30740E+0	2.14431E+0	-1.65534E+3	-6.68794E+2
-1.36661E+1	2.21040E+4	-3.17886E+0	5.30937E+0	2.14544E+0	-1.66438E+3	-6.72553E+2
-1.36620E+1	2.21040E+4	-3.16756E+0	5.31030E+0	2.14580E+0	-1.67062E+3	-6.75067E+2
-1.36577E+1	2.21010E+4	-3.18173E+0	5.30955E+0	2.14529E+0	-1.66294E+3	-6.71899E+2
-1.36537E+1	2.21050E+4	-3.19742E+0	5.30882E+0	2.14462E+0	-1.65455E+3	-6.68392E+2
-1.36492E+1	2.21010E+4	-3.16597E+0	5.31029E+0	2.14571E+0	-1.67145E+3	-6.75377E+2
-1.36451E+1	2.21060E+4	-3.20184E+0	5.30909E+0	2.14414E+0	-1.65235E+3	-6.67322E+2
-1.36410E+1	2.21050E+4	-3.19348E+0	5.30934E+0	2.14418E+0	-1.65675E+3	-6.69082E+2
-1.36367E+1	2.21010E+4	-3.17887E+0	5.30986E+0	2.14443E+0	-1.66453E+3	-6.72234E+2
-1.36324E+1	2.21050E+4	-3.15791E+0	5.31089E+0	2.14475E+0	-1.67591E+3	-6.76797E+2
-1.36282E+1	2.21010E+4	-3.15832E+0	5.31114E+0	2.14495E+0	-1.67577E+3	-6.76773E+2
-1.36241E+1	2.21030E+4	-3.16604E+0	5.31082E+0	2.14496E+0	-1.67158E+3	-6.75127E+2
-1.36197E+1	2.20990E+4	-3.14344E+0	5.31229E+0	2.14544E+0	-1.68407E+3	-6.80131E+2
-1.36156E+1	2.21010E+4	-3.14411E+0	5.31271E+0	2.14577E+0	-1.68384E+3	-6.80092E+2
