Name: Ryan
measurement station: King Louie
Sample: PST 442 G2
date: Tuesday, July 02, 2019
time: 8:28 PM
Comment: 
PST442 G2
6-Terminal Small Hall Bar
July 2nd, 2019

Pushing current from E to 12
Measuring Vxx from 9 to 10 using Agilent, GPIB 23
Measuring Vxy from 8 to 9 using Keysight 1, GPIB 22

Pushing a voltage of 100.0 mV at frequency 37.37Hz
Through divider of 1224:12
Reference resistance of 996.51 Kilohms
Ref. resistance voltage measured using Keysight 2, GPIB 24

Ref. resistance:Rxx:Rxy sensitivities are 1:1:0.05
Sweeping magnetic field from -14 to 14T at 0.1 T/min
Start Value B: -0.250000
End Value B: 0.250000
---------						
B field / T	Temperature (Ohm)	I-Keysight 01	Uxx-Keysight 02	Uxy- Ag1 Ch1	Rxx	Rxy
1.60200E-1	2.13240E+4	-9.58292E-4	7.59470E+0	1.19952E+0	-7.89759E+6	-1.24736E+6
1.68900E-1	2.13720E+4	-1.18604E-3	7.59467E+0	1.19953E+0	-6.38106E+6	-1.00785E+6
1.77200E-1	2.14180E+4	-1.42937E-3	7.59477E+0	1.19951E+0	-5.29481E+6	-8.36260E+5
1.85500E-1	2.14630E+4	-1.28771E-3	7.59460E+0	1.19955E+0	-5.87718E+6	-9.28288E+5
1.94200E-1	2.15090E+4	-1.58220E-3	7.59471E+0	1.19961E+0	-4.78334E+6	-7.55546E+5
2.02500E-1	2.15540E+4	-1.94854E-3	7.59435E+0	1.19955E+0	-3.88385E+6	-6.13466E+5
2.10800E-1	2.15930E+4	-1.21691E-3	7.59439E+0	1.19958E+0	-6.21896E+6	-9.82322E+5
2.19200E-1	2.16350E+4	-1.78876E-3	7.59451E+0	1.19959E+0	-4.23087E+6	-6.68286E+5
2.27800E-1	2.16700E+4	-2.13791E-3	7.59445E+0	1.19961E+0	-3.53988E+6	-5.59154E+5
2.36100E-1	2.17110E+4	-2.22920E-3	7.59444E+0	1.19965E+0	-3.39491E+6	-5.36273E+5
2.44400E-1	2.17460E+4	-2.11465E-3	7.59424E+0	1.19961E+0	-3.57871E+6	-5.65305E+5
2.51700E-1	2.17760E+4	-2.03248E-3	7.59362E+0	1.19950E+0	-3.72309E+6	-5.88103E+5
2.53600E-1	2.18130E+4	-2.33859E-3	7.59418E+0	1.19962E+0	-3.23600E+6	-5.11176E+5
2.53100E-1	2.18430E+4	-2.70936E-3	7.59441E+0	1.19969E+0	-2.79324E+6	-4.41247E+5
2.51700E-1	2.18780E+4	-2.21070E-3	7.59420E+0	1.19966E+0	-3.42322E+6	-5.40767E+5
2.49900E-1	2.19050E+4	-2.08979E-3	7.59452E+0	1.19973E+0	-3.62143E+6	-5.72090E+5
