#X,#CH1,#CH2
#Second,#Volt,#Volt
4.70E-02,9.20E-01,9.80E-01
4.72E-02,9.20E-01,9.80E-01
4.74E-02,9.60E-01,1.00E+00
4.76E-02,9.40E-01,9.80E-01
4.78E-02,9.60E-01,1.00E+00
4.80E-02,9.40E-01,9.80E-01
4.82E-02,9.60E-01,1.00E+00
4.84E-02,9.40E-01,9.80E-01
4.86E-02,9.60E-01,1.00E+00
4.88E-02,9.60E-01,1.00E+00
4.90E-02,9.40E-01,9.80E-01
4.92E-02,9.40E-01,9.80E-01
4.94E-02,9.60E-01,1.00E+00
4.96E-02,9.60E-01,9.80E-01
4.98E-02,9.40E-01,1.00E+00
5.00E-02,9.60E-01,9.80E-01
5.02E-02,9.60E-01,1.00E+00
5.04E-02,9.60E-01,9.80E-01
5.06E-02,9.60E-01,1.00E+00
5.08E-02,9.60E-01,9.80E-01
5.10E-02,9.40E-01,1.00E+00
5.12E-02,9.60E-01,9.80E-01
5.14E-02,9.80E-01,1.00E+00
5.16E-02,9.60E-01,1.00E+00
5.18E-02,9.60E-01,9.80E-01
5.20E-02,9.60E-01,9.80E-01
5.22E-02,9.80E-01,1.00E+00
5.24E-02,9.80E-01,1.00E+00
5.26E-02,9.60E-01,9.80E-01
5.28E-02,9.60E-01,9.80E-01
5.30E-02,9.60E-01,1.00E+00
5.32E-02,9.80E-01,9.80E-01
5.34E-02,9.60E-01,1.00E+00
5.36E-02,9.80E-01,9.80E-01
5.38E-02,9.60E-01,1.00E+00
5.40E-02,9.60E-01,1.00E+00
5.42E-02,9.80E-01,9.80E-01
5.44E-02,9.60E-01,9.80E-01
5.46E-02,9.80E-01,1.00E+00
5.48E-02,9.60E-01,9.80E-01
5.50E-02,9.80E-01,1.00E+00
5.52E-02,9.80E-01,1.00E+00
5.54E-02,9.60E-01,9.80E-01
5.56E-02,9.80E-01,9.80E-01
5.58E-02,9.60E-01,1.00E+00
5.60E-02,9.60E-01,1.00E+00
5.62E-02,9.80E-01,9.80E-01
5.64E-02,9.80E-01,9.80E-01
5.66E-02,9.60E-01,1.00E+00
5.68E-02,9.60E-01,9.80E-01
5.70E-02,9.80E-01,9.80E-01
5.72E-02,9.80E-01,1.00E+00
5.74E-02,9.60E-01,9.80E-01
5.76E-02,9.60E-01,1.02E+00
5.78E-02,9.80E-01,9.80E-01
5.80E-02,9.80E-01,9.80E-01
5.82E-02,9.60E-01,1.00E+00
5.84E-02,9.80E-01,9.80E-01
5.86E-02,9.60E-01,1.00E+00
5.88E-02,9.80E-01,9.80E-01
5.90E-02,9.60E-01,1.00E+00
5.92E-02,9.60E-01,9.80E-01
5.94E-02,1.00E+00,1.00E+00
5.96E-02,9.80E-01,9.80E-01
5.98E-02,9.80E-01,1.00E+00
