#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.0024188,-1.1,-0.0416
-0.0024184,-1.12,-0.0416
-0.002418,-1.12,-0.0416
-0.0024176,-1.12,-0.0424
-0.0024172,-1.12,-0.0424
-0.0024168,-1.12,-0.0408
-0.0024164,-1.1,-0.0424
-0.002416,-1.12,-0.0416
-0.0024156,-1.12,-0.0424
-0.0024152,-1.1,-0.0432
-0.0024148,-1.12,-0.0424
-0.0024144,-1.12,-0.0424
-0.002414,-1.12,-0.0424
-0.0024136,-1.1,-0.0424
-0.0024132,-1.1,-0.0408
-0.0024128,-1.12,-0.0416
-0.0024124,-1.12,-0.0416
-0.002412,-1.12,-0.0416
-0.0024116,-1.1,-0.0424
-0.0024112,-1.12,-0.0408
-0.0024108,-1.1,-0.0416
-0.0024104,-1.1,-0.0432
-0.00241,-1.1,-0.0416
-0.0024096,-1.1,-0.0432
-0.0024092,-1.12,-0.0424
-0.0024088,-1.1,-0.0432
-0.0024084,-1.12,-0.0432
-0.002408,-1.12,-0.0416
-0.0024076,-1.12,-0.0424
-0.0024072,-1.12,-0.0432
-0.0024068,-1.1,-0.0424
-0.0024064,-1.12,-0.0424
-0.002406,-1.1,-0.0416
-0.0024056,-1.12,-0.0432
-0.0024052,-1.1,-0.0424
-0.0024048,-1.12,-0.0408
-0.0024044,-1.12,-0.0416
-0.002404,-1.1,-0.0432
-0.0024036,-1.12,-0.0416
-0.0024032,-1.1,-0.0408
-0.0024028,-1.1,-0.044
-0.0024024,-1.12,-0.0408
-0.002402,-1.12,-0.0432
-0.0024016,-1.12,-0.0424
-0.0024012,-1.1,-0.0416
-0.0024008,-1.1,-0.0408
-0.0024004,-1.1,-0.0424
-0.0024,-1.08,-0.0424
-0.0023996,-1.12,-0.0424
-0.0023992,-1.1,-0.0432
-0.0023988,-1.1,-0.0424
-0.0023984,-1.1,-0.0408
-0.002398,-1.08,-0.0424
-0.0023976,-1.12,-0.0424
-0.0023972,-1.1,-0.0432
-0.0023968,-1.1,-0.0424
-0.0023964,-1.1,-0.0432
-0.002396,-1.1,-0.0416
-0.0023956,-1.1,-0.0432
-0.0023952,-1.12,-0.0408
-0.0023948,-1.08,-0.0416
-0.0023944,-1.08,-0.0416
-0.002394,-1.08,-0.0416
-0.0023936,-1.1,-0.0408
-0.0023932,-1.12,-0.0424
-0.0023928,-1.1,-0.0416
-0.0023924,-1.1,-0.0424
-0.002392,-1.08,-0.0424
-0.0023916,-1.1,-0.0416
-0.0023912,-1.08,-0.0424
-0.0023908,-1.08,-0.0424
-0.0023904,-1.1,-0.0432
-0.00239,-1.1,-0.0424
-0.0023896,-1.08,-0.0432
-0.0023892,-1.1,-0.0416
-0.0023888,-1.1,-0.0416
-0.0023884,-1.1,-0.0416
-0.002388,-1.1,-0.0432
-0.0023876,-1.08,-0.0416
-0.0023872,-1.1,-0.0432
-0.0023868,-1.1,-0.0424
-0.0023864,-1.08,-0.0424
-0.002386,-1.1,-0.0432
-0.0023856,-1.1,-0.0424
-0.0023852,-1.1,-0.0416
-0.0023848,-1.08,-0.0432
-0.0023844,-1.1,-0.0424
-0.002384,-1.1,-0.0424
-0.0023836,-1.08,-0.0424
-0.0023832,-1.08,-0.0424
-0.0023828,-1.08,-0.0416
-0.0023824,-1.1,-0.0416
-0.002382,-1.08,-0.0416
-0.0023816,-1.1,-0.0432
-0.0023812,-1.08,-0.0416
-0.0023808,-1.1,-0.0424
-0.0023804,-1.08,-0.0416
-0.00238,-1.08,-0.0432
-0.0023796,-1.08,-0.0432
-0.0023792,-1.1,-0.0408
-0.0023788,-1.08,-0.0432
-0.0023784,-1.1,-0.0424
-0.002378,-1.1,-0.0424
-0.0023776,-1.08,-0.0424
-0.0023772,-1.08,-0.0424
-0.0023768,-1.1,-0.0408
-0.0023764,-1.08,-0.0416
-0.002376,-1.08,-0.0432
-0.0023756,-1.08,-0.0432
-0.0023752,-1.1,-0.0424
-0.0023748,-1.08,-0.0408
-0.0023744,-1.1,-0.0408
-0.002374,-1.08,-0.0424
-0.0023736,-1.08,-0.0416
-0.0023732,-1.08,-0.0416
-0.0023728,-1.08,-0.0416
