#  Vmag     Imag      dx       dy
 28.2940  27.2140  -0.6700  -0.3800
 21.4470  20.2650   0.0900  -0.1200
 21.5660  20.3290  -0.0300   0.0000
 22.6100  22.2140  -0.3100  -0.1900
 20.9580  19.8940  -0.0400  -0.1500
 28.1780  26.8600  -0.2300  -0.3000
 25.1300  24.4740  -0.3700   0.1400
 21.8900  21.6170  -0.5900  -0.2000
 22.1810  21.8430  -0.5100  -0.2100
 28.9280  28.0270   0.3800   0.9500
 22.1350  20.8170  -0.0800  -0.0300
 27.1410  26.3660  -0.5700  -0.3200
 21.6630  20.4320   0.0600   0.1000
 27.9290  27.1830  -0.3000  -0.1200
 23.9690  23.4090  -0.4100   0.0400
 27.9750  26.7040  -0.5000   0.0200
 25.7550  25.0170  -0.5400  -0.0700
 22.4520  21.0320   0.0500  -0.0100
 24.5880  23.9980  -0.4800  -0.2500
 28.6620  27.3760  -0.4000  -0.1000
 29.1820  27.8100   0.5500  -0.0800
 27.3590  26.3390  -0.4800  -0.0800
 26.5780  25.5980  -0.3300  -0.1400
 30.3530  27.8460  -2.0600   0.4000
 23.8630  23.3660  -0.4900  -0.2800
 24.5130  22.6580   0.0100  -0.1100
 24.1070  22.2950   0.0500  -0.0500
 23.7560  22.1670   0.0300  -0.0400
 24.9120  23.0410   0.1200  -0.0200
 28.5550  27.6860  -0.0600   0.0100
 25.3010  23.3410  -0.2300  -0.1000
 27.9790  26.7040  -0.5400  -0.3000
 21.3840  20.2280   0.0400   0.0000
 23.3020  21.6900   0.0200  -0.0300
 22.8410  21.3370   0.2200  -0.0400
 20.6950  19.7160   0.1000  -0.1900
 25.2830  23.2160   0.1800   0.0800
 24.9580  24.7790  -0.3600   0.0500
 24.3000  22.4550  -0.0300   0.1000
 21.0160  19.9600   0.1700  -0.0400
 23.4080  21.7870  -0.0200   0.0700
 23.0670  22.6570  -0.3100  -0.2200
 27.4400  26.4630  -0.4300  -0.3700
 25.5180  24.7840  -0.5900  -0.1700
 26.5310  25.2910  -3.2500  -1.2100
 22.8560  21.3600  -0.2100   0.3000
 23.2780  21.6930  -0.2600   0.0300
 23.6260  21.9600   0.1200  -0.1100
 23.4090  21.8410  -0.0500  -0.1100
 22.2350  21.8880  -0.6800   0.0700
 29.6500  28.0400  -2.8800  -1.3400
 27.9080  26.7790  -1.4800   2.1600
 24.0330  22.3640  -0.0400  -0.1200
 25.4970  24.7330  -0.6400   0.0600
 25.8400  23.6340   0.1600  -0.0300
 24.9530  24.3320  -0.5400  -0.1400
 25.7300  23.5960  -0.0500   0.0000
 27.2710  24.6580  -0.1200   0.1700
 25.9630  25.1080  -0.4500  -0.1800
 22.2190  20.8680  -0.0100  -0.0300
 28.6620  27.1680  -1.0200  -0.3500
 24.9520  24.2440  -0.2900  -0.1400
 23.2180  21.6600   0.2000   0.0800
 27.9510  26.6870  -0.2800  -0.1700
 27.9650  27.2520   0.2700   0.5800
 24.3040  22.4070   0.0500   0.0600
 28.3510  27.0680  -0.3900  -0.2400
 26.8320  26.4190  -0.1000  -0.1000
 25.1850  24.5160  -0.5000   0.0800
 28.9830  28.1350   0.0100   0.0300
 21.6460  21.2400  -0.6300  -0.1200
 23.1160  21.5230   0.0200   0.1800
 22.3950  21.9850  -0.4400  -0.0100
 24.2710  22.4370   0.1900   0.0400
 25.1580  24.4420  -0.3800  -0.0600
 24.0630  22.2960  -0.1000  -0.1100
 25.4260  23.4440   0.2100  -0.0100
 24.1450  22.3660   0.0000   0.0800
 22.8740  21.3350  -0.2500   0.0800
 23.4650  21.8160   0.0500   0.3100
 23.8110  22.1770  -0.1800  -0.0700
 27.5520  24.7290   0.1900   0.0300
 24.1370  22.2890   0.1500   0.2800
 25.3300  24.5330  -0.6400  -0.1500
 24.2120  23.6450  -0.6200   0.0600
 22.6680  21.2640  -0.1000  -0.0600
 26.6220  26.7630   0.2200  -0.5200
 27.8240  26.0050  -0.7000   0.0200
 23.6480  22.0010   0.0100  -0.0500
 23.1380  21.6230   0.0100  -0.1200
 22.1630  21.0360   0.0800  -0.0100
 23.3920  22.9000  -0.4800  -0.1400
 26.4150  25.8690  -0.5500  -0.1400
 24.1110  22.4090   0.3600  -0.2400
 27.7880  26.4880  -0.0800   0.0600
 22.9930  22.5290  -0.4900  -0.0200
 24.9800  22.9750   0.0900  -0.0200
 24.3440  22.5720  -0.1400   0.0900
 23.5690  21.8990   0.1500  -0.1500
 23.2560  21.6980  -0.0600  -0.1600
 26.0430  23.9600  -0.2500  -0.0400
 21.3070  20.1230  -0.0900   0.2600
 23.9880  23.3800  -0.5200  -0.4600
 23.4470  21.7550  -0.0200  -0.1900
 26.3840  25.4080  -0.4000  -0.2500
 20.6930  19.6700  -0.0200  -0.1300
 25.3510  23.3120  -0.0200  -0.4900
 23.2260  21.5940  -0.1700  -0.0100
 23.1290  21.6350   0.3000  -0.0300
 23.4740  22.9660  -0.4900  -0.4300
 24.5290  22.6680  -0.2900   0.1400
 22.9890  21.3590   0.1600   0.2900
 24.1960  22.4560  -0.1600  -0.0300
 23.2840  21.7890   0.3000  -0.1200
 22.1160  20.7640  -0.2800  -0.0500
 22.0310  20.7030   0.1800   0.3500
 20.5230  19.5900   0.1500  -0.0400
 25.0660  23.0900   0.3600  -0.1100
 20.6540  19.6890  -0.1300   0.0800
 24.0210  22.2530   0.1400  -0.2100
 23.4960  21.9430   0.0000  -0.0600
 21.2460  20.0990  -0.0100   0.0300
 23.6100  22.0670  -0.0200   0.2200
 27.9980  27.0660   0.0300   0.4500
 29.3510  27.3850  -1.0200  -0.3700
 21.6380  20.4270  -0.2000   0.0800
 23.7050  22.0420   0.1600  -0.0400
 24.9750  23.1560  -0.1100   0.1500
 22.2660  20.9540   0.0000   0.2400
 25.4740  23.4880  -0.0200  -0.0500
 24.7910  22.8390   0.0600  -0.1500
 24.0890  22.3680   0.0300  -0.1100
 28.7810  27.7170  -0.9500  -0.1700
 22.9820  21.4760   0.1700  -0.0200
 22.2670  20.9090   0.1100  -0.0400
 24.6510  22.7530  -0.1100  -0.0200
 24.2350  22.4290   0.0300   0.1100
 24.8160  22.9130   0.1800   0.3400
 22.3670  21.0160  -0.0500   0.1900
 26.0990  23.8400   0.1900  -0.1000
 21.9490  20.6840  -0.1300   0.0300
 23.3140  21.7480  -0.1300   0.0700
 27.8210  24.9370   0.1100   0.0000
 23.9120  22.1080   0.1300  -0.1000
 21.3220  20.2040   0.0300   0.0100
 26.5590  25.6310  -0.5200  -0.1900
 28.0220  26.9470  -0.6900   0.1200
 23.6640  21.9590   0.0600   0.2100
 28.2990  26.8050   2.8400  -1.4000
 20.3580  19.4910   0.0900   0.1700
 26.7630  25.7040  -0.6200  -0.0200
 25.2940  23.3250  -0.1100  -0.0400
 27.4700  26.3130  -0.4500  -0.0500
 29.3470  28.2250   0.0800  -0.0100
 28.6590  27.6680   0.7100   0.5800
 29.3610  27.7820  -0.3600  -0.1400
 25.5330  23.4380   0.1500   0.0200
 24.2700  22.4390  -0.0700  -0.1200
 24.9460  23.1220  -0.0900  -0.0900
 26.8960  26.4370  -0.0200   0.0200
 25.2460  24.5770  -0.6200  -0.1500
 25.9810  23.8140  -0.0900  -0.1700
 25.4540  23.4560   0.0300  -0.0100
 26.1140  23.9060  -0.0600   0.1200
 22.0210  20.7250  -0.2700   0.1800
 24.1420  22.3130   0.1300   0.0900
 22.8280  21.3470   0.2000   0.1700
 23.5490  21.8510   0.1500   0.1900
 25.5540  23.6360   0.0000  -0.1200
 25.1420  24.4560  -0.4200   0.0200
 29.6480  25.9150  -0.1800   0.0500
 20.0490  19.2270   0.0200  -0.0400
 23.6210  21.9370  -0.0900   0.0300
 24.1430  22.3350  -0.1100   0.2100
 26.1950  25.2890  -0.3800  -0.2600
 22.8550  22.3710  -0.4900  -0.2000
 24.7000  22.8780   0.1000   0.1100
 28.8700  27.5480  -0.7100  -0.9800
 20.3520  19.4700  -0.0600   0.0000
 20.5790  19.6180  -0.0200  -0.0200
 27.3840  26.2750  -0.3400   0.0900
 23.2950  21.6430  -0.0800   0.0900
 29.6190  28.1460  -0.5200   0.4100
 22.8830  21.1500  -0.0800   0.0400
 23.0890  22.6450  -0.7500  -0.1500
 24.5660  23.9830  -0.4800   0.0200
 25.4770  24.7280  -0.8000  -0.2300
 22.4360  21.0590   0.1800   0.1000
 25.7750  25.3790  -0.1800  -0.3500
 22.5380  21.1170   0.0000  -0.0700
 24.0490  22.3100   0.2300  -0.1100
 27.6080  26.4300  -0.5400  -0.1700
 24.4740  22.6020   0.1700   0.0900
 29.2900  28.0270  -0.0500   0.0800
 24.6830  22.8220  -0.0400  -0.1000
 26.9010  26.0610  -1.0700  -0.1300
 27.3790  26.3460  -0.4600  -0.2300
 28.2280  27.1030  -0.8900  -0.1300
 24.8220  22.9770  -0.0800  -0.1200
 20.4380  19.5960  -0.2800  -0.0500
 25.6880  23.5320  -0.1500  -0.0500
 24.4020  23.8780  -0.6000  -0.1100
 22.8790  21.3490  -0.1500  -0.0200
 23.4470  21.7660   0.0200  -0.1200
 28.3150  27.0540  -0.2000  -0.1500
 24.6620  22.7400  -0.1100  -0.1100
 24.1050  22.2650   0.0000  -0.1200
 23.7480  22.0610  -0.1400   0.1300
 25.7960  23.6160   0.0300   0.2100
 22.3950  21.0430  -0.0100   0.0800
 23.3770  21.7780   0.0400  -0.0400
 26.9770  24.6220   0.1700   0.0700
 24.2390  22.5100   0.0200   0.0400
 24.6460  22.8280  -0.0900   0.2300
 26.9860  26.0180  -0.5800  -0.1700
 24.4870  22.6180   0.0800  -0.2300
 21.0260  19.9190   0.0100  -0.0100
 26.0390  23.7850  -0.0100  -0.1000
 25.3500  23.3850  -0.0300   0.1900
 25.3000  23.3830   0.0600   0.0900
 21.3730  20.2250  -0.0700  -0.0700
 27.1150  26.5540  -0.1900  -0.0500
 23.6340  21.9530   0.0300   0.1100
 22.3670  20.9820   0.0600   0.0000
 25.9200  23.8200  -0.0400   0.0600
 24.7650  22.8590   0.0500  -0.0400
 25.2880  24.6400  -0.5600  -0.0600
 21.5760  20.3700   0.0200   0.0700
 23.9010  22.1570  -0.0800  -0.2100
 22.0380  20.7190  -0.3000   0.0000
 21.5590  20.3760   0.0100  -0.1000
 25.8760  25.1220  -0.5800  -0.2300
 24.4730  22.6800   0.0000  -0.1800
 23.9820  22.1760  -0.0400  -0.0800
 20.6980  19.7140  -0.1100  -0.0900
 21.0650  19.9920  -0.0800  -0.0900
 24.0800  22.3220  -0.1900   0.0700
 22.9790  21.4470  -0.1500   0.0500
 22.2910  20.9560  -0.0200  -0.0800
 23.6830  22.0110  -0.1000  -0.0400
 23.2280  21.6720  -0.1000   0.1000
 23.7920  23.9690   0.0100  -0.1200
 20.5290  19.6060   0.1800   0.1600
 21.2910  20.1660   0.1700   0.0100
 27.5390  26.0760  -0.3600  -0.1200
 23.0770  21.4480   0.0500  -0.0500
 26.0000  23.8020  -0.1500   0.0900
 25.0640  24.4220  -0.6100  -0.2700
 21.6390  20.9980  -0.5900  -0.2000
 23.3570  21.7570  -0.1500  -0.1400
 22.9660  21.4990   0.0700   0.0400
 22.7730  21.3050  -0.1000   0.1000
 25.1740  23.1390  -0.0400   0.1200
 21.8720  20.5980  -0.0500   0.0900
 24.1070  22.2970  -0.2500  -0.1800
 29.4270  25.6970  -0.2500   0.0300
 24.9700  24.3390  -0.7000  -0.3400
 24.2260  22.4220   0.1400  -0.0100
 26.9620  24.4410  -0.0300  -0.1400
 26.0640  23.8540  -0.0400   0.0400
 23.7260  22.1140  -0.0100   0.0600
 23.3340  21.8070   0.0700   0.1300
 28.9170  27.6270  -0.7400  -0.1200
 25.3580  23.2830  -0.0200  -0.0800
 28.4740  25.3770   0.1600   0.3800
 27.3690  24.7450   0.1600  -0.2100
 24.3680  22.5030  -0.0100  -0.0100
 26.5960  25.6790  -0.5400  -0.1600
 25.5960  23.4620  -0.1000   0.0500
 24.2530  23.7210  -0.5500  -0.2100
 25.1830  23.2210   0.0800   0.0600
 27.1630  26.1230  -0.6400  -0.0700
 25.9670  25.1940  -0.4400  -0.2500
 23.9590  22.2450   0.0100  -0.0600
 25.2290  24.5390  -0.5500  -0.1000
 23.8000  22.1710  -0.0200  -0.0900
 23.1290  21.5790   0.0000  -0.0700
 25.4550  23.3790  -0.0800   0.1800
 23.7170  23.2220  -0.6100  -0.0300
 24.1440  23.6250  -0.6200  -0.1300
 24.7460  22.8560   0.0000   0.0000
 21.2330  20.1080  -0.0300  -0.0100
 24.1830  22.3500  -0.0400  -0.1000
 21.9600  20.6560   0.1000  -0.1200
 24.1170  22.3270   0.1100   0.0800
 24.5310  22.7210   0.0800   0.0500
 21.7140  20.4660  -0.0100  -0.0800
 23.6130  22.0060  -0.0400   0.1700
 25.2680  23.2530   0.0600   0.0000
 20.9880  19.9510   0.0300   0.0000
 24.4350  22.6040   0.0200  -0.0600
 20.7300  19.7250   0.0300   0.0200
 27.5470  26.5760  -0.6000   0.0000
 21.6100  20.3860   0.0800  -0.1400
 26.2580  23.9450   0.1500   0.1000
 21.5930  20.4170   0.2200  -0.0300
 26.1830  25.2410  -0.5000  -0.0800
 23.4240  21.7770   0.0300   0.0300
 21.4460  20.2560   0.0000   0.0100
 21.2050  20.0920  -0.0700  -0.0800
 25.7370  23.5340   0.0400  -0.1600
 28.4270  26.9590   0.2500  -0.1400
 23.0550  21.4930   0.1200  -0.0200
 22.5780  21.1190  -0.0600  -0.0500
 28.0990  26.7990  -0.7400  -0.1500
 23.8750  22.1130  -0.0100  -0.3400
 29.1170  28.0080   0.6200   0.3300
 21.3390  20.1920  -0.2300   0.0000
 23.4800  21.8210  -0.1000   0.0900
 23.6450  21.9760  -0.1600  -0.0600
 24.4430  22.6460   0.0800   0.0800
 22.8240  22.3830  -0.5900  -0.1000
 23.0480  21.6030   0.0900   0.1400
 21.7140  20.4660  -0.0800   0.0400
 28.1590  26.7630  -0.4500  -0.4700
 25.5520  23.4990  -0.1000   0.0900
 23.0130  21.4730   0.0000   0.0100
 21.8870  20.5830   0.1000   0.0500
 23.8940  22.1400  -0.0400  -0.2100
 27.6110  24.8620   0.2000   0.0000
 23.1600  21.5620  -0.2600   0.0000
 24.3940  22.5590   0.0500  -0.0100
 28.5200  27.1920  -0.8500  -0.1800
 28.1690  26.9410  -0.7500  -0.0100
 25.0940  23.1160  -0.1300  -0.1200
 23.9700  22.1890  -0.0400   0.0000
 27.6030  26.8700   0.0800  -0.3000
 23.2410  21.6810   0.2500   0.1000
 23.6180  21.9390   0.0300  -0.1400
 21.8440  20.5870   0.0100   0.1000
 24.9140  24.3080  -0.4000  -0.2200
 23.4390  22.9720  -0.4700  -0.1600
 22.1060  20.7230  -0.1700   0.2300
 25.3510  24.5190  -0.4700  -0.0700
 28.6320  27.6040   0.1000   0.0100
 24.3900  22.5310   0.0100  -0.0300
 22.0500  20.7240   0.2000  -0.0400
 25.6600  23.5570   0.1000  -0.2400
 28.1810  26.9710  -0.6800   0.1800
 23.0770  21.5700   0.0400  -0.0200
 25.8500  25.0620  -0.6500  -0.1400
 29.4420  27.7710  -1.1000   0.6200
 24.3690  22.5480  -0.0400   0.0300
 23.6460  22.0570   0.0500   0.1200
 21.3270  20.2710   0.2500   0.2200
 25.1270  23.1650   0.0100  -0.0100
 25.6070  25.2470  -0.0400  -0.3000
 24.6400  24.0300  -0.4300   0.1200
 28.8280  27.6330  -0.5100  -0.6000
 29.0090  27.8090   0.4500  -0.4500
 30.2820  26.4600  -0.4800  -0.5000
 25.7790  23.6240   0.1600  -0.1400
 24.7480  22.6010  -0.1100   0.1200
 23.7200  22.0580  -0.0900  -0.1100
 28.6070  27.1590  -0.6300  -0.2800
 21.6240  21.0110  -0.3500  -0.1900
 25.3210  23.3680   0.1200   0.0500
 28.5230  27.2000  -0.4800  -0.1400
 27.6940  26.8750   0.0500  -0.0700
 25.1270  23.1050   0.1500  -0.0100
 28.2890  27.4360  -0.0200   0.0500
 26.5910  24.1880   0.1600   0.1000
 24.9980  24.9020   0.1700   0.0300
 24.7550  22.8210   0.0900  -0.0200
 22.9510  21.4760  -0.1500  -0.0100
 24.7900  24.1600  -0.3600  -0.2700
 24.5160  22.6700  -0.0700   0.0200
 27.6080  26.3730  -0.4400  -0.2000
 28.5410  27.9770   0.4900   0.5800
 25.1270  23.1700   0.0200  -0.0900
 27.3620  26.2470  -0.4800  -0.1800
 24.8220  22.8980  -0.1200  -0.1300
 27.9620  26.6020  -0.7000  -0.1100
 22.4010  20.8080   0.1000  -0.0800
 22.6240  21.1370   0.0600  -0.1200
 25.9300  23.6630   0.2000  -0.3300
 23.8850  22.1550  -0.0100  -0.1700
 24.1840  22.4060   0.0900   0.0000
 28.5070  27.1240  -0.8000  -0.2400
 25.6580  23.5370   0.1100   0.0300
 28.6720  27.8970  -0.5800  -0.3000
 24.3720  22.5470   0.1800  -0.0500
 27.3490  24.5770  -0.0400  -0.0200
 23.9180  22.1860   0.1200  -0.1700
 25.3050  23.3040  -0.1000  -0.1000
 24.1200  22.4860   0.0600   0.1500
 27.3180  24.8070   0.1000   0.5100
 24.8260  23.0020  -0.0400   0.0000
 26.7030  25.8040  -0.5300  -0.3200
 29.1540  27.9200   0.0700   0.2500
 28.3410  27.9010   0.0600  -1.0500
 23.1680  21.6180  -0.1200  -0.1500
 24.2800  22.4960   0.0000  -0.0300
 24.5960  22.4920  -0.1600  -0.0100
 24.7750  23.0130   0.1500   0.0200
 21.5660  20.0790   0.8400  -0.8200
 25.8150  23.7150   0.1400   0.3000
 27.7810  26.3590  -1.0400  -0.3600
 21.9540  21.4090  -0.7100  -0.3300
 21.2970  20.1320   0.2500   0.0500
 25.7910  23.6870   0.0000   0.0900
 23.3950  21.5400   0.2300   0.1700
 23.4720  21.8440  -0.0600  -0.1600
 24.0770  22.2150  -0.1200   0.2600
 22.3360  20.9860  -0.0400  -0.0400
 23.0890  21.6320  -0.1300   0.0400
 27.0890  24.4750   0.4600   0.1100
 24.1720  22.5090  -0.0600  -0.1200
 24.3900  23.8460  -0.6300  -0.0500
 28.0060  26.8390  -0.5300   0.6000
 27.5230  26.2850  -0.3100  -0.0800
 22.1940  20.8550  -0.0800  -0.2600
 24.3770  22.4940  -0.3500   0.2700
 24.0370  23.5390  -0.5600  -0.1000
 23.9150  22.2350   0.2000   0.0600
 21.0840  20.0060   0.0000   0.2900
 21.0320  19.9560  -0.0600   0.0200
 24.5880  22.6880  -0.0700   0.0600
 23.6690  21.9730   0.1700   0.2400
 20.4790  19.5400  -0.0700   0.2200
 25.1470  23.1030  -0.1100  -0.0100
 22.8200  21.3940   0.3900  -0.1600
 23.8930  22.1610  -0.0500   0.0000
 26.3440  25.4930  -0.6100   0.0600
 21.7450  20.5170  -0.2100  -0.2100
 26.0330  23.7390   0.1400  -0.1100
 22.5980  21.0870   0.2700  -0.0700
 21.8670  20.5710   0.1300   0.2600
 21.6580  20.4320   0.2800  -0.3200
 23.7540  22.0640  -0.1500   0.2800
 24.3220  22.5610  -0.3000  -0.0700
 24.0820  22.3600   0.2200  -0.4400
 24.3640  22.4900  -0.1500  -0.3500
 21.5570  20.3420  -0.0700   0.2000
 21.7270  20.5190   0.1700   0.0800
 22.4030  21.9440  -0.6200   0.0000
 20.9730  19.9040   0.0400  -0.3300
 25.0830  22.9260   0.0800   0.1000
 24.1140  22.4260   0.0700  -0.0300
 24.0310  22.2520  -0.1200   0.0000
 25.7760  23.7770  -0.4700  -0.1000
 23.5440  21.9070  -0.1500   0.1400
 21.7670  20.3660   0.0800   0.0000
 20.7030  19.7280  -0.1100  -0.0400
 27.1630  24.6270   0.2600  -0.1300
 24.5140  22.7000   0.0200  -0.0800
 25.7280  23.5920   0.0700   0.0800
 24.6000  22.8550  -0.0800   0.1100
 22.1480  20.8070   0.0400  -0.2000
 22.3150  20.9470   0.4400   0.0200
 25.5950  23.4290  -0.2300  -0.0900
 23.3800  21.6570   0.0100  -0.0200
 23.7560  22.0870  -0.1000  -0.0700
 27.7140  26.6910  -0.6400  -0.1300
 27.4630  26.5610  -0.7200  -0.1400
 24.2350  22.4290  -0.0200   0.0200
 25.7940  23.6510   0.0100  -0.2300
 22.9270  21.4640   0.1300   0.0900
 21.5310  20.3500  -0.1900   0.0800
 23.7150  21.9970  -0.1200   0.0200
 25.0100  24.5520  -0.7600  -0.5400
 22.2030  20.8490   0.1500   0.0700
 25.3460  24.5960  -0.6600  -0.2400
 20.6290  19.6740  -0.0900  -0.0300
 26.5910  26.4010   0.1300  -0.1900
 23.3090  21.7450  -0.0400   0.0700
 22.5060  21.0820   0.0700   0.1500
 23.3550  21.5630  -0.0100   0.1200
 24.6850  22.7890   0.2100  -0.1600
 27.6580  26.8930  -0.0300   0.1300
 27.3600  26.2310  -0.5100  -0.2400
 26.1620  23.9540  -0.0700  -0.1000
 22.9250  21.4100   0.0000   0.0600
 21.0090  19.9540   0.2200   0.0700
 25.6380  23.5300  -0.1300   0.0300
 21.8520  20.5710  -0.1900  -0.1300
 27.6310  24.9840   0.1700  -0.1100
 25.2870  24.4560  -0.7000  -0.3000
 21.5420  20.3490  -0.0800   0.0200
 28.4540  26.9930  -0.4500  -0.2100
 24.9030  22.9340   0.0600   0.0900
 24.4690  22.6970  -0.1100   0.1500
 26.7310  25.8060  -0.5900  -0.1000
 23.8840  22.2030  -0.0300  -0.0300
 23.1690  21.6170   0.1800  -0.0600
 20.7090  19.7260   0.0700  -0.0300
 24.5980  24.6360   0.0700  -0.0500
 25.9670  23.7210  -0.2700   0.0500
 28.7810  27.3420  -0.6200   0.3900
 25.3810  23.3530  -0.2200  -0.0200
 22.0340  20.7530  -0.1000   0.0000
 24.8200  22.9000   0.0200   0.0700
 21.7570  20.5570   0.0300   0.1100
 27.5910  24.8670   0.0800   0.1900
 25.3940  24.5940  -0.7000  -0.1700
 24.1080  22.4020  -0.0300  -0.0100
 24.3770  23.8400  -0.6200  -0.2000
 25.4030  23.2790   0.0000  -0.0300
 24.9520  23.0740  -0.1700   0.0000
 26.6540  25.5560  -0.5600  -0.0600
 23.8950  22.1820   0.1100  -0.0500
 22.0740  20.7450  -0.1200  -0.0600
 26.0820  25.1760  -0.4900  -0.1000
 24.2750  22.4370   0.0400  -0.0200
 28.4800  27.5700   0.0500   0.1100
 29.1460  28.0670   0.6000   0.1600
 26.4610  26.0680  -0.0100   0.1600
 22.9300  21.4250   0.1300   0.0500
 24.4210  23.8200  -0.6400  -0.4000
 28.6260  27.7130   0.1400  -0.2800
 23.4490  21.7850   0.0800  -0.0300
 29.0620  25.6180  -0.0300  -0.0200
 24.7330  22.6650   0.0300   0.0400
 23.6510  22.0010  -0.2100  -0.0300
 21.2220  20.1120  -0.0200  -0.0200
 28.6320  27.4080  -0.6200  -0.4000
 23.8040  22.1040   0.0100  -0.0900
 24.7500  22.7140  -0.0600   0.0200
 21.6130  20.4050   0.1900   0.1000
 23.5820  21.9880  -0.0500   0.0100
 25.5250  23.4900  -0.0200   0.0100
 23.2030  22.8100  -0.4500  -0.1100
 24.5320  22.7150   0.0500   0.1200
 24.9460  24.9030  -0.1000  -0.0600
 28.9990  27.6200  -0.6300  -0.1500
 26.7550  24.2940   0.1200   0.0500
 27.5410  26.2150  -0.6300  -0.3300
 20.6600  19.6170   0.0500  -0.0600
 28.7640  27.3800  -0.8900  -0.3000
 21.8520  20.6120  -0.1600  -0.0800
 25.7790  25.0180  -0.7300  -0.1400
 23.9150  22.1790   0.0200   0.1400
 23.0600  21.5850   0.1600   0.0700
 27.0110  26.0190  -0.7900  -0.1000
 26.4780  24.2680  -0.0400  -0.1800
 28.0550  27.0480  -0.4000  -0.1500
 29.4610  27.8620  -0.9300   1.1800
 23.2480  21.6910   0.1200   0.0200
 25.3300  23.2710  -0.0800  -0.0200
 21.3110  20.1900   0.0400   0.0600
 22.6730  21.2410   0.2300  -0.1000
 24.2160  22.3880  -0.0400   0.0000
 22.3480  20.8810   0.1100   0.0200
 20.7820  19.7770   0.0100   0.0400
 23.9730  22.2500   0.0900  -0.0700
 20.9850  19.9270   0.0300   0.0700
 24.7470  22.9910  -0.2000   0.1400
 20.7110  19.7260  -0.0600  -0.0200
 20.5410  19.6000  -0.0200   0.0000
 23.5230  21.9250   0.0700   0.0400
 25.1140  24.4360  -0.7000  -0.3200
 24.4690  22.5870  -0.0600   0.0400
 23.3580  22.8850  -0.6100  -0.1900
 21.6990  20.4920   0.0100  -0.0900
 23.8220  22.1010   0.0400   0.0700
 22.3300  20.9880  -0.0700  -0.0500
 24.9610  23.0360   0.0300  -0.0300
 24.0880  22.3850  -0.1200   0.0700
 24.1750  22.3400  -0.1600   0.0200
 28.6810  27.4820  -0.3800   0.2500
 20.8600  19.8540   0.0100   0.0300
 23.9230  22.1310   0.0900   0.0900
 23.4670  21.9280  -0.0800  -0.0400
 21.9460  20.6700  -0.0100  -0.1500
 22.9890  21.5170  -0.0500   0.0100
 26.0590  25.2470  -0.4300  -0.2100
 24.4730  22.6680  -0.0200  -0.0200
 27.8960  26.6810  -0.5500  -0.1300
 25.0650  23.1370  -0.0100   0.1000
 23.6170  21.9770  -0.1100  -0.0300
 23.5600  21.9090   0.0100  -0.0900
 27.3380  26.3290  -0.6800  -0.1600
 20.6990  19.7200   0.1300   0.0400
 23.3740  21.6960   0.0200   0.0100
 22.9780  21.4550   0.0000  -0.0400
 25.9990  25.1840  -0.4800   0.0100
 21.2520  20.1340   0.0400  -0.1100
 20.6080  19.6510  -0.0100  -0.0200
 22.6390  21.1690   0.0400   0.0900
 22.7120  21.2840   0.0100  -0.1300
 27.2920  26.3470  -0.6100   0.1000
 24.0330  22.3600  -0.0200  -0.0700
 22.0810  20.8060  -0.0200   0.0500
 28.8100  27.3610  -0.9000  -0.3400
 24.7890  22.9890   0.1500   0.1400
 22.2810  20.9080   0.1100   0.0500
 23.5600  21.9090   0.0200  -0.0900
 22.6320  21.1680  -0.0100  -0.0100
 20.5000  19.5740   0.0800  -0.0200
 24.3560  22.6450   0.0900  -0.0300
 24.9060  22.9260  -0.0700  -0.0800
 21.8110  20.5510   0.0300   0.1300
 24.8500  24.1940  -0.5200  -0.2800
 25.0560  23.0600  -0.0900   0.0100
 26.3840  25.7040  -0.5300   0.0100
 24.2060  24.3330  -0.0800   0.2200
 24.0690  22.3860  -0.0800   0.2700
 25.1270  22.9670   0.1400  -0.0800
 21.1510  20.0550   0.0100  -0.0200
 24.2250  22.4560  -0.0600   0.0400
 23.7710  22.0930  -0.0100  -0.1000
 20.4980  19.5750  -0.0500   0.1500
 23.3760  21.7410  -0.0900   0.0300
 23.6750  21.9360   0.0500   0.0800
 22.9810  21.4380   0.1300  -0.0600
 19.9650  19.1620   0.0600   0.1500
 29.1730  27.6280  -0.6100  -0.2200
 26.0130  23.8130   0.0300   0.0700
 24.3490  22.5580  -0.1900  -0.1000
 22.5630  21.1490   0.0400  -0.0900
 28.0590  26.9510  -0.6100  -0.2300
 27.4820  24.7420   0.0400   0.0800
 21.7000  20.4730  -0.1400  -0.0800
 22.9450  21.3930   0.0000   0.0900
 28.9710  27.7050  -0.3600  -0.4000
 24.0560  22.2780   0.1200  -0.0200
 23.7880  22.1020  -0.0600   0.0700
 27.4680  26.7580   0.0200   0.2400
 25.1480  23.1470  -0.0500  -0.2200
 22.7730  21.2710  -0.0500   0.0600
 21.8430  20.5760  -0.0200  -0.1000
 22.5450  21.1840  -0.1200  -0.1200
 24.8560  23.0540  -0.0900  -0.0800
 26.9130  24.3940   0.1100  -0.0200
