#Source,#CH1,#CH2
#Second,#Volt,#Volt
-0.0038468,-0.7,0.0448
-0.0038464,-0.7,0.0456
-0.003846,-0.72,0.0464
-0.0038456,-0.7,0.0448
-0.0038452,-0.7,0.0448
-0.0038448,-0.68,0.0456
-0.0038444,-0.7,0.044
-0.003844,-0.7,0.044
-0.0038436,-0.7,0.0448
-0.0038432,-0.7,0.0456
-0.0038428,-0.68,0.0456
-0.0038424,-0.68,0.0448
-0.003842,-0.72,0.0456
-0.0038416,-0.7,0.0448
-0.0038412,-0.7,0.044
-0.0038408,-0.72,0.0472
-0.0038404,-0.72,0.0456
-0.00384,-0.7,0.0448
-0.0038396,-0.72,0.0448
-0.0038392,-0.72,0.0456
-0.0038388,-0.72,0.0464
-0.0038384,-0.72,0.044
-0.003838,-0.72,0.044
-0.0038376,-0.7,0.0448
-0.0038372,-0.7,0.0448
-0.0038368,-0.7,0.0448
-0.0038364,-0.7,0.044
-0.003836,-0.7,0.0448
-0.0038356,-0.72,0.0456
-0.0038352,-0.7,0.0448
-0.0038348,-0.72,0.0448
-0.0038344,-0.7,0.044
-0.003834,-0.7,0.0472
-0.0038336,-0.7,0.044
-0.0038332,-0.7,0.0448
-0.0038328,-0.68,0.0456
-0.0038324,-0.72,0.0456
-0.003832,-0.7,0.0456
-0.0038316,-0.72,0.044
-0.0038312,-0.7,0.0448
-0.0038308,-0.7,0.0448
-0.0038304,-0.7,0.0448
-0.00383,-0.7,0.044
-0.0038296,-0.7,0.0456
-0.0038292,-0.72,0.0456
-0.0038288,-0.7,0.0456
-0.0038284,-0.72,0.0448
-0.003828,-0.72,0.0456
-0.0038276,-0.7,0.044
-0.0038272,-0.72,0.044
-0.0038268,-0.72,0.0464
-0.0038264,-0.7,0.0456
-0.003826,-0.7,0.0448
-0.0038256,-0.72,0.0456
-0.0038252,-0.7,0.044
-0.0038248,-0.72,0.0448
-0.0038244,-0.72,0.0456
-0.003824,-0.72,0.044
-0.0038236,-0.72,0.044
-0.0038232,-0.74,0.0456
-0.0038228,-0.72,0.044
-0.0038224,-0.72,0.0448
-0.003822,-0.72,0.0448
-0.0038216,-0.7,0.0448
-0.0038212,-0.72,0.0456
-0.0038208,-0.7,0.044
-0.0038204,-0.74,0.044
-0.00382,-0.72,0.0456
-0.0038196,-0.72,0.0456
-0.0038192,-0.72,0.0456
-0.0038188,-0.72,0.0456
-0.0038184,-0.72,0.044
-0.003818,-0.72,0.0456
-0.0038176,-0.72,0.0448
-0.0038172,-0.74,0.044
-0.0038168,-0.74,0.0456
-0.0038164,-0.72,0.0448
-0.003816,-0.7,0.0456
-0.0038156,-0.72,0.0456
-0.0038152,-0.7,0.044
-0.0038148,-0.72,0.0456
-0.0038144,-0.7,0.0448
-0.003814,-0.72,0.0448
-0.0038136,-0.72,0.0472
-0.0038132,-0.7,0.044
-0.0038128,-0.72,0.0448
-0.0038124,-0.72,0.0456
-0.003812,-0.72,0.0456
-0.0038116,-0.74,0.0448
-0.0038112,-0.72,0.0448
-0.0038108,-0.74,0.0448
-0.0038104,-0.72,0.0448
-0.00381,-0.74,0.0448
-0.0038096,-0.72,0.0448
-0.0038092,-0.74,0.0456
-0.0038088,-0.72,0.0456
-0.0038084,-0.7,0.044
-0.003808,-0.7,0.044
-0.0038076,-0.72,0.0448
-0.0038072,-0.7,0.0448
-0.0038068,-0.72,0.0448
-0.0038064,-0.7,0.0472
-0.003806,-0.74,0.0448
-0.0038056,-0.74,0.0448
-0.0038052,-0.72,0.044
