Source,CH1,CH2
Second,Volt,Volt
0.000618,4.4,-0.072
0.00062,4.4,-0.072
0.000622,4.4,-0.072
0.000624,4.4,-0.076
0.000626,4.4,-0.072
0.000628,4.4,-0.072
0.00063,4.4,-0.076
0.000632,4.4,-0.072
0.000634,4.4,-0.076
0.000636,4.4,-0.076
0.000638,4.4,-0.076
0.00064,4.4,-0.076
0.000642,4.4,-0.076
0.000644,4.4,-0.08
0.000646,4.4,-0.076
0.000648,4.4,-0.076
0.00065,4.4,-0.076
0.000652,4.4,-0.076
0.000654,4.4,-0.076
0.000656,4.8,-0.08
0.000658,4.4,-0.076
0.00066,4.4,-0.08
0.000662,4.8,-0.08
0.000664,4.8,-0.08
0.000666,4.4,-0.08
0.000668,4.8,-0.08
0.00067,4.8,-0.08
0.000672,4.8,-0.076
0.000674,4.4,-0.08
0.000676,4.4,-0.08
0.000678,4.8,-0.08
0.00068,4.8,-0.08
0.000682,4.8,-0.08
0.000684,5.2,-0.08
0.000686,4.8,-0.08
0.000688,5.2,-0.08
0.00069,4.8,-0.08
0.000692,5.2,-0.08
0.000694,5.2,-0.08
0.000696,5.2,-0.08
0.000698,5.2,-0.08
0.0007,5.2,-0.08
0.000702,5.2,-0.08
0.000704,5.2,-0.08
0.000706,5.2,-0.08
0.000708,5.2,-0.08
0.00071,5.2,-0.08
0.000712,5.2,-0.08
0.000714,5.2,-0.08
0.000716,5.6,-0.08
0.000718,5.2,-0.084
0.00072,5.6,-0.08
0.000722,5.6,-0.08
0.000724,5.6,-0.08
0.000726,5.2,-0.084
0.000728,5.6,-0.084
0.00073,5.6,-0.084
0.000732,5.6,-0.084
0.000734,5.6,-0.084
0.000736,5.6,-0.084
0.000738,5.6,-0.084
0.00074,5.6,-0.084
0.000742,5.6,-0.084
0.000744,5.6,-0.084
0.000746,5.6,-0.084
0.000748,5.6,-0.084
0.00075,5.6,-0.084
0.000752,5.6,-0.084
0.000754,6,-0.084
0.000756,5.6,-0.084
0.000758,5.6,-0.084
0.00076,5.6,-0.084
0.000762,5.6,-0.084
0.000764,5.6,-0.084
0.000766,6,-0.084
0.000768,5.6,-0.084
0.00077,5.6,-0.084
0.000772,5.6,-0.084
0.000774,5.6,-0.084
0.000776,5.6,-0.084
0.000778,6,-0.084
0.00078,6,-0.084
0.000782,6,-0.084
0.000784,6,-0.084
0.000786,6,-0.084
0.000788,6,-0.084
0.00079,6,-0.084
0.000792,6,-0.084
0.000794,6,-0.084
0.000796,6,-0.084
0.000798,6,-0.084
0.0008,6,-0.088
0.000802,6,-0.088
0.000804,6,-0.088
0.000806,6,-0.088
0.000808,6,-0.088
0.00081,6,-0.088
0.000812,6,-0.088
0.000814,6,-0.088
0.000816,6,-0.088
0.000818,6,-0.088
0.00082,6,-0.088
0.000822,6,-0.088
0.000824,6,-0.088
0.000826,6,-0.088
0.000828,6.4,-0.088
0.00083,6.4,-0.088
0.000832,6,-0.088
0.000834,6,-0.088
0.000836,6,-0.088
0.000838,6.4,-0.088
0.00084,6.4,-0.092
0.000842,6,-0.092
0.000844,6,-0.092
0.000846,6.4,-0.092
0.000848,6.4,-0.092
0.00085,6.4,-0.092
0.000852,6.4,-0.092
0.000854,6.8,-0.092
0.000856,6.4,-0.092
0.000858,6.8,-0.092
0.00086,6.4,-0.092
0.000862,6.4,-0.092
0.000864,6.8,-0.092
0.000866,6.4,-0.092
0.000868,6.8,-0.092
0.00087,6.8,-0.092
0.000872,6.8,-0.092
0.000874,6.8,-0.092
0.000876,6.8,-0.092
0.000878,6.8,-0.092
0.00088,6.8,-0.092
0.000882,6.8,-0.092
0.000884,6.8,-0.092
0.000886,6.8,-0.092
0.000888,7.2,-0.092
0.00089,6.8,-0.092
0.000892,6.8,-0.096
0.000894,6.8,-0.092
0.000896,7.2,-0.092
0.000898,7.6,-0.092
0.0009,6.8,-0.096
0.000902,7.2,-0.092
0.000904,6.8,-0.096
0.000906,6.8,-0.096
0.000908,7.6,-0.096
0.00091,6.8,-0.1
0.000912,7.2,-0.096
0.000914,7.2,-0.096
0.000916,7.2,-0.1
0.000918,7.6,-0.096
0.00092,7.6,-0.1
0.000922,7.6,-0.1
0.000924,7.6,-0.1
0.000926,7.6,-0.096
0.000928,7.6,-0.1
0.00093,7.6,-0.1
0.000932,6.8,-0.1
0.000934,7.6,-0.1
0.000936,7.2,-0.1
0.000938,7.6,-0.1
0.00094,7.6,-0.1
0.000942,7.6,-0.1
0.000944,7.6,-0.1
0.000946,7.6,-0.1
0.000948,7.6,-0.1
0.00095,7.6,-0.1
0.000952,7.6,-0.1
0.000954,7.6,-0.1
0.000956,7.6,-0.1
0.000958,7.6,-0.1
0.00096,7.6,-0.1
0.000962,7.6,-0.1
0.000964,7.6,-0.1
0.000966,7.6,-0.1
0.000968,7.6,-0.1
0.00097,7.6,-0.1
0.000972,7.6,-0.1
0.000974,7.6,-0.1
0.000976,8,-0.1
0.000978,7.6,-0.104
0.00098,8,-0.1
0.000982,8,-0.1
0.000984,7.6,-0.104
0.000986,7.6,-0.104
0.000988,7.6,-0.104
0.00099,8,-0.104
0.000992,8,-0.104
0.000994,7.6,-0.1
0.000996,8,-0.104
0.000998,8,-0.104
0.001,8,-0.104
0.001002,8,-0.104
0.001004,8,-0.104
0.001006,8,-0.108
0.001008,8,-0.104
0.00101,8,-0.104
0.001012,8,-0.108
0.001014,8,-0.108
0.001016,8,-0.104
0.001018,8,-0.104
0.00102,8,-0.104
0.001022,8,-0.108
0.001024,8,-0.104
0.001026,8,-0.108
0.001028,8,-0.108
0.00103,8,-0.108
0.001032,8,-0.108
0.001034,8,-0.108
0.001036,8,-0.104
0.001038,8.4,-0.108
0.00104,8,-0.108
0.001042,8,-0.108
0.001044,8,-0.108
0.001046,8.4,-0.108
0.001048,8,-0.108
0.00105,8.4,-0.108
0.001052,8,-0.108
0.001054,8.4,-0.108
0.001056,8.4,-0.108
0.001058,8.4,-0.108
0.00106,8,-0.108
0.001062,8.4,-0.108
0.001064,8.4,-0.108
0.001066,8.4,-0.108
0.001068,8.4,-0.108
0.00107,8.4,-0.108
0.001072,8.4,-0.108
0.001074,8.4,-0.112
0.001076,8.4,-0.108
0.001078,8.4,-0.108
0.00108,8.4,-0.112
0.001082,8.8,-0.112
0.001084,8.8,-0.108
0.001086,8.8,-0.112
0.001088,8.8,-0.112
0.00109,8.4,-0.112
0.001092,8.4,-0.112
0.001094,8.4,-0.112
0.001096,8.8,-0.116
0.001098,8.4,-0.112
0.0011,8.8,-0.112
0.001102,8.4,-0.112
0.001104,8.8,-0.112
0.001106,8.8,-0.116
0.001108,8.8,-0.116
0.00111,8.8,-0.116
0.001112,8.8,-0.112
0.001114,8.8,-0.116
0.001116,8.8,-0.116
0.001118,8.8,-0.116
0.00112,8.8,-0.112
0.001122,8.8,-0.116
0.001124,8.8,-0.116
0.001126,8.8,-0.116
0.001128,8.8,-0.116
0.00113,8.8,-0.116
0.001132,8.8,-0.116
0.001134,8.8,-0.116
0.001136,8.8,-0.116
0.001138,8.8,-0.116
0.00114,8.8,-0.116
0.001142,9.2,-0.116
0.001144,8.8,-0.116
0.001146,8.8,-0.116
0.001148,8.8,-0.116
0.00115,9.2,-0.116
0.001152,8.8,-0.116
0.001154,8.8,-0.116
0.001156,9.2,-0.116
0.001158,9.2,-0.12
0.00116,9.2,-0.116
0.001162,9.2,-0.116
0.001164,9.2,-0.116
0.001166,9.2,-0.12
0.001168,9.6,-0.12
0.00117,9.2,-0.12
0.001172,9.2,-0.12
0.001174,9.2,-0.12
0.001176,9.6,-0.12
0.001178,9.6,-0.12
0.00118,9.6,-0.12
0.001182,9.6,-0.12
0.001184,9.6,-0.12
0.001186,9.6,-0.12
0.001188,9.6,-0.12
0.00119,9.6,-0.124
0.001192,9.6,-0.124
0.001194,9.6,-0.12
0.001196,9.6,-0.12
0.001198,9.6,-0.12
0.0012,9.6,-0.12
0.001202,9.6,-0.12
0.001204,9.6,-0.124
0.001206,9.6,-0.12
0.001208,9.6,-0.124
0.00121,9.6,-0.124
0.001212,9.6,-0.124
0.001214,9.6,-0.124
0.001216,9.6,-0.124
0.001218,9.6,-0.124
0.00122,10,-0.124
0.001222,9.6,-0.124
0.001224,9.6,-0.124
0.001226,9.6,-0.124
0.001228,10,-0.124
0.00123,9.6,-0.124
0.001232,10,-0.124
0.001234,10,-0.124
0.001236,9.6,-0.124
0.001238,10,-0.124
0.00124,10,-0.124
0.001242,10,-0.124
0.001244,10,-0.124
0.001246,10,-0.124
0.001248,10,-0.124
0.00125,10,-0.124
0.001252,10,-0.124
0.001254,10,-0.128
0.001256,10.4,-0.124
0.001258,10.4,-0.124
0.00126,10.4,-0.124
0.001262,10.4,-0.124
0.001264,10.4,-0.132
0.001266,10.4,-0.128
0.001268,9.6,-0.128
0.00127,10.4,-0.132
0.001272,10.4,-0.128
0.001274,10.4,-0.128
0.001276,10.4,-0.124
0.001278,10.4,-0.132
0.00128,10.4,-0.128
0.001282,10.8,-0.128
0.001284,10.4,-0.128
0.001286,10.4,-0.132
0.001288,10.4,-0.128
0.00129,10.4,-0.128
0.001292,10.4,-0.132
0.001294,10.4,-0.132
0.001296,10.4,-0.128
0.001298,10.4,-0.128
0.0013,10.4,-0.128
0.001302,10.4,-0.128
0.001304,10.4,-0.128
0.001306,10.4,-0.132
0.001308,10.4,-0.132
0.00131,10.4,-0.132
0.001312,10.4,-0.132
0.001314,10.4,-0.132
0.001316,10.4,-0.132
0.001318,10.4,-0.128
0.00132,10.4,-0.132
0.001322,10.4,-0.132
0.001324,10.4,-0.132
0.001326,10.8,-0.132
0.001328,10.4,-0.132
0.00133,10.4,-0.132
0.001332,10.4,-0.132
0.001334,10.8,-0.132
0.001336,10.4,-0.132
0.001338,10.4,-0.132
0.00134,10.8,-0.132
0.001342,11.2,-0.132
0.001344,10.8,-0.132
0.001346,10.8,-0.132
0.001348,10.8,-0.132
0.00135,11.2,-0.136
0.001352,11.2,-0.132
0.001354,11.2,-0.136
0.001356,11.2,-0.136
0.001358,11.2,-0.136
0.00136,10.8,-0.132
0.001362,11.2,-0.136
0.001364,11.2,-0.136
0.001366,11.2,-0.136
0.001368,11.2,-0.132
0.00137,11.2,-0.136
0.001372,11.2,-0.136
0.001374,11.2,-0.136
0.001376,11.2,-0.136
0.001378,11.2,-0.136
0.00138,11.2,-0.136
0.001382,11.2,-0.136
0.001384,11.2,-0.136
0.001386,11.2,-0.136
0.001388,11.2,-0.136
0.00139,11.2,-0.136
0.001392,11.2,-0.136
0.001394,11.6,-0.14
0.001396,11.6,-0.14
0.001398,11.2,-0.14
0.0014,11.2,-0.14
0.001402,11.6,-0.14
0.001404,11.6,-0.14
0.001406,11.2,-0.136
0.001408,11.6,-0.14
0.00141,11.6,-0.14
0.001412,11.6,-0.14
0.001414,11.6,-0.14
0.001416,11.6,-0.14
0.001418,11.6,-0.14
0.00142,11.6,-0.14
0.001422,12,-0.14
0.001424,11.6,-0.14
0.001426,11.6,-0.14
0.001428,11.6,-0.14
0.00143,12,-0.14
0.001432,11.6,-0.14
0.001434,12,-0.14
0.001436,11.6,-0.14
0.001438,12,-0.14
0.00144,11.6,-0.14
0.001442,12,-0.14
0.001444,12,-0.14
0.001446,12,-0.14
0.001448,12,-0.14
0.00145,12,-0.14
0.001452,12,-0.14
0.001454,12,-0.14
0.001456,12,-0.14
0.001458,12,-0.144
0.00146,12,-0.144
0.001462,12,-0.144
0.001464,12,-0.14
0.001466,12,-0.144
0.001468,12,-0.144
0.00147,12,-0.14
0.001472,12,-0.144
0.001474,12,-0.144
0.001476,12,-0.144
0.001478,12,-0.144
0.00148,12,-0.144
0.001482,12,-0.144
0.001484,12,-0.144
0.001486,12,-0.144
0.001488,12,-0.144
0.00149,12,-0.148
0.001492,12,-0.144
0.001494,12,-0.148
0.001496,12,-0.148
0.001498,12,-0.144
0.0015,12,-0.148
0.001502,12,-0.148
0.001504,12.4,-0.148
0.001506,12.4,-0.144
0.001508,12.4,-0.148
0.00151,12.4,-0.148
0.001512,12.4,-0.148
0.001514,12.8,-0.148
0.001516,12.4,-0.148
0.001518,12.4,-0.148
0.00152,12.8,-0.148
0.001522,12.4,-0.148
0.001524,12.4,-0.148
0.001526,12.4,-0.148
0.001528,12.8,-0.148
0.00153,12.4,-0.148
0.001532,12.8,-0.148
0.001534,12.8,-0.152
0.001536,12.8,-0.148
0.001538,12.4,-0.152
0.00154,12.8,-0.148
0.001542,12.8,-0.148
0.001544,12.8,-0.152
0.001546,12.8,-0.148
0.001548,12.8,-0.152
0.00155,12.8,-0.148
0.001552,12.8,-0.152
0.001554,12.8,-0.152
0.001556,12.8,-0.152
0.001558,12.8,-0.152
0.00156,12.8,-0.152
0.001562,12.8,-0.152
0.001564,12.8,-0.152
0.001566,12.8,-0.152
0.001568,12.8,-0.152
0.00157,12.8,-0.152
0.001572,12.8,-0.156
0.001574,12.8,-0.152
0.001576,12.8,-0.156
0.001578,13.2,-0.152
0.00158,13.2,-0.152
0.001582,12.8,-0.156
0.001584,12.8,-0.156
0.001586,13.2,-0.156
0.001588,13.2,-0.152
0.00159,13.2,-0.152
0.001592,13.2,-0.156
0.001594,13.2,-0.156
0.001596,13.2,-0.156
0.001598,13.2,-0.156
0.0016,13.2,-0.156
0.001602,13.2,-0.156
0.001604,13.2,-0.156
0.001606,13.2,-0.156
0.001608,12.8,-0.156
0.00161,13.2,-0.156
0.001612,13.2,-0.156
0.001614,12.8,-0.156
0.001616,13.2,-0.156
0.001618,13.2,-0.156
0.00162,13.2,-0.156
0.001622,13.2,-0.156
0.001624,13.2,-0.156
0.001626,13.2,-0.156
0.001628,13.2,-0.156
0.00163,12.8,-0.16
0.001632,12.8,-0.16
0.001634,13.2,-0.156
0.001636,13.2,-0.16
0.001638,13.2,-0.156
0.00164,13.2,-0.156
0.001642,13.2,-0.164
0.001644,13.2,-0.16
0.001646,13.2,-0.156
0.001648,13.2,-0.156
0.00165,13.2,-0.16
0.001652,13.2,-0.156
0.001654,13.2,-0.16
0.001656,13.6,-0.16
0.001658,13.2,-0.16
0.00166,13.2,-0.164
0.001662,13.2,-0.156
0.001664,13.2,-0.16
0.001666,13.2,-0.156
0.001668,13.2,-0.16
0.00167,13.2,-0.16
0.001672,13.2,-0.16
0.001674,13.2,-0.16
0.001676,13.2,-0.16
0.001678,13.2,-0.16
0.00168,13.2,-0.16
0.001682,13.2,-0.16
0.001684,13.6,-0.164
0.001686,13.6,-0.16
0.001688,13.6,-0.164
0.00169,13.2,-0.16
0.001692,13.2,-0.164
0.001694,13.6,-0.16
0.001696,13.6,-0.164
0.001698,13.2,-0.164
0.0017,13.6,-0.16
0.001702,13.6,-0.164
0.001704,14,-0.164
0.001706,13.6,-0.16
0.001708,13.6,-0.164
0.00171,13.6,-0.164
0.001712,13.6,-0.164
0.001714,13.6,-0.164
0.001716,13.6,-0.164
0.001718,13.6,-0.164
0.00172,13.6,-0.164
0.001722,13.6,-0.164
0.001724,14,-0.164
0.001726,14,-0.164
0.001728,14,-0.164
0.00173,14,-0.164
0.001732,14,-0.164
0.001734,14,-0.164
0.001736,14,-0.164
0.001738,14,-0.164
0.00174,14,-0.164
0.001742,14,-0.164
0.001744,14,-0.164
0.001746,14,-0.164
0.001748,14.4,-0.164
0.00175,14.4,-0.164
0.001752,14.4,-0.168
0.001754,14.4,-0.168
0.001756,14.4,-0.168
0.001758,14.4,-0.164
0.00176,14.4,-0.168
0.001762,14,-0.168
0.001764,14.4,-0.168
0.001766,14.4,-0.168
0.001768,14.4,-0.168
0.00177,14.4,-0.168
0.001772,14.4,-0.168
0.001774,14.4,-0.168
0.001776,14.4,-0.168
0.001778,14,-0.168
0.00178,14.4,-0.168
0.001782,14.4,-0.168
0.001784,14.4,-0.168
0.001786,14.4,-0.168
0.001788,14.4,-0.168
0.00179,14.8,-0.168
0.001792,14.4,-0.168
0.001794,14.4,-0.168
0.001796,14.8,-0.168
0.001798,14.8,-0.168
0.0018,14.8,-0.172
0.001802,14.4,-0.172
0.001804,14.4,-0.172
0.001806,14.4,-0.172
0.001808,14.4,-0.168
0.00181,14.4,-0.172
0.001812,14.4,-0.168
0.001814,14.4,-0.172
0.001816,14.4,-0.172
0.001818,14.8,-0.172
0.00182,14.4,-0.172
0.001822,14.4,-0.172
0.001824,14.4,-0.172
0.001826,14.4,-0.172
0.001828,14.8,-0.172
0.00183,14.4,-0.172
0.001832,14.4,-0.172
0.001834,14.4,-0.172
0.001836,14.4,-0.172
0.001838,14.4,-0.172
0.00184,14.4,-0.172
0.001842,14.4,-0.172
0.001844,14.4,-0.172
0.001846,14.4,-0.172
0.001848,14.8,-0.172
0.00185,14.4,-0.172
0.001852,14.4,-0.172
0.001854,14.4,-0.172
0.001856,14.8,-0.172
0.001858,14.4,-0.172
0.00186,14.4,-0.172
0.001862,14.4,-0.172
0.001864,14.4,-0.176
0.001866,14.4,-0.176
0.001868,14.4,-0.172
0.00187,14.4,-0.176
0.001872,14.4,-0.172
0.001874,14.8,-0.176
0.001876,14.4,-0.172
0.001878,14.4,-0.176
0.00188,14.4,-0.18
0.001882,14.4,-0.176
0.001884,14.8,-0.176
0.001886,14.4,-0.176
0.001888,14.4,-0.176
0.00189,14.4,-0.176
0.001892,14.4,-0.176
0.001894,14.4,-0.176
0.001896,14.4,-0.176
0.001898,14.4,-0.18
0.0019,14.8,-0.176
0.001902,14.4,-0.176
0.001904,14.4,-0.18
0.001906,14.4,-0.18
0.001908,14.4,-0.18
0.00191,14.4,-0.18
0.001912,14.8,-0.18
0.001914,14.4,-0.18
0.001916,14.4,-0.18
0.001918,14.4,-0.18
0.00192,14.4,-0.18
0.001922,14.4,-0.18
0.001924,14.4,-0.18
0.001926,14.4,-0.18
0.001928,14.4,-0.18
0.00193,14.4,-0.18
0.001932,14.4,-0.18
0.001934,14.4,-0.18
0.001936,14.8,-0.18
0.001938,14.4,-0.18
0.00194,14.4,-0.18
0.001942,14.4,-0.18
0.001944,14.4,-0.18
0.001946,14.4,-0.18
0.001948,14.4,-0.18
0.00195,14.8,-0.184
0.001952,14.4,-0.18
0.001954,14.4,-0.18
0.001956,14.4,-0.184
0.001958,14.4,-0.18
0.00196,14.4,-0.18
0.001962,14.4,-0.18
0.001964,14.4,-0.18
0.001966,14.8,-0.18
0.001968,14.8,-0.18
0.00197,14.4,-0.18
0.001972,14.4,-0.18
0.001974,14.4,-0.184
0.001976,14.4,-0.184
0.001978,14.4,-0.184
0.00198,14.4,-0.18
0.001982,14.4,-0.184
0.001984,14.8,-0.184
0.001986,14.4,-0.184
0.001988,14.4,-0.184
0.00199,14.4,-0.184
0.001992,14.4,-0.184
0.001994,14.4,-0.184
0.001996,14.4,-0.184
0.001998,14.4,-0.184
0.002,14.4,-0.184
0.002002,14.4,-0.184
0.002004,14.8,-0.188
0.002006,14.4,-0.184
0.002008,14.4,-0.184
0.00201,14.4,-0.184
0.002012,14.4,-0.184
0.002014,14.4,-0.188
0.002016,14.4,-0.184
0.002018,14.8,-0.188
0.00202,14.4,-0.184
0.002022,14.8,-0.184
0.002024,14.8,-0.188
0.002026,14.8,-0.188
0.002028,14.4,-0.188
0.00203,14.4,-0.188
0.002032,14.4,-0.188
0.002034,14.4,-0.188
0.002036,14.4,-0.188
0.002038,14.4,-0.188
0.00204,14.4,-0.188
0.002042,14.4,-0.188
0.002044,14.8,-0.188
0.002046,14.4,-0.188
0.002048,14.4,-0.188
0.00205,14.4,-0.188
0.002052,14.8,-0.188
0.002054,14.4,-0.188
0.002056,14.8,-0.188
0.002058,14.4,-0.188
0.00206,14.4,-0.188
0.002062,14.4,-0.188
0.002064,14.4,-0.188
0.002066,14.4,-0.188
0.002068,14.4,-0.188
0.00207,14.4,-0.188
0.002072,14.4,-0.188
0.002074,14.4,-0.188
0.002076,14.4,-0.188
0.002078,14.8,-0.188
0.00208,14,-0.188
0.002082,14.4,-0.188
0.002084,14.4,-0.188
0.002086,14.4,-0.188
0.002088,14.4,-0.188
0.00209,14.4,-0.188
0.002092,14.4,-0.192
0.002094,14.4,-0.192
0.002096,14.4,-0.188
0.002098,14.8,-0.192
0.0021,14.8,-0.192
0.002102,14.4,-0.188
0.002104,14.4,-0.192
0.002106,14.8,-0.188
0.002108,14,-0.188
0.00211,14.8,-0.188
0.002112,14.4,-0.192
0.002114,14.4,-0.192
0.002116,14.4,-0.192
0.002118,14.4,-0.196
0.00212,14.4,-0.192
0.002122,14.4,-0.192
0.002124,14.4,-0.192
0.002126,14.4,-0.192
0.002128,14.8,-0.192
0.00213,14.4,-0.192
0.002132,14.4,-0.196
0.002134,14.8,-0.192
0.002136,14.4,-0.192
0.002138,14.4,-0.196
0.00214,14.4,-0.196
0.002142,14.4,-0.192
0.002144,14.4,-0.196
0.002146,14.4,-0.196
0.002148,14.4,-0.196
0.00215,14.4,-0.192
0.002152,14.4,-0.196
0.002154,14.4,-0.192
0.002156,14.8,-0.196
0.002158,14.4,-0.196
0.00216,14.4,-0.196
0.002162,14.4,-0.196
0.002164,14.4,-0.196
0.002166,14.8,-0.196
0.002168,14.4,-0.196
0.00217,14.8,-0.196
0.002172,14.4,-0.196
0.002174,14.4,-0.196
0.002176,14.4,-0.196
0.002178,14.4,-0.196
0.00218,14.4,-0.196
0.002182,14.4,-0.196
0.002184,14.8,-0.196
0.002186,14.4,-0.196
0.002188,14.4,-0.196
0.00219,14.4,-0.196
0.002192,14.8,-0.196
0.002194,14.4,-0.196
0.002196,14.8,-0.196
0.002198,14.4,-0.196
0.0022,14.4,-0.196
0.002202,14.8,-0.196
0.002204,14.8,-0.196
0.002206,14.4,-0.2
0.002208,14.4,-0.196
0.00221,14.4,-0.196
0.002212,14.4,-0.196
0.002214,14.4,-0.196
0.002216,14.4,-0.2
0.002218,14.4,-0.196
0.00222,14.4,-0.2
0.002222,14.4,-0.196
0.002224,14.4,-0.2
0.002226,14.4,-0.196
0.002228,14.4,-0.2
0.00223,14.4,-0.2
0.002232,14.4,-0.2
0.002234,14.4,-0.2
0.002236,14.4,-0.2
0.002238,14.4,-0.2
0.00224,14.4,-0.2
0.002242,14.4,-0.2
0.002244,14.8,-0.2
0.002246,14.4,-0.2
0.002248,14.4,-0.2
0.00225,14.4,-0.2
0.002252,14.4,-0.2
0.002254,14.4,-0.2
0.002256,14.4,-0.2
0.002258,14.4,-0.2
0.00226,14.4,-0.2
0.002262,14.8,-0.2
0.002264,14.4,-0.2
0.002266,14.8,-0.2
0.002268,14.4,-0.2
0.00227,14.4,-0.204
0.002272,14.4,-0.204
0.002274,14.4,-0.2
0.002276,14.8,-0.2
0.002278,14.4,-0.204
0.00228,14.4,-0.204
0.002282,14.4,-0.2
0.002284,14.4,-0.204
0.002286,14.4,-0.204
0.002288,14.4,-0.204
0.00229,14.4,-0.204
0.002292,14.8,-0.204
0.002294,14.4,-0.204
0.002296,14.4,-0.204
0.002298,14.4,-0.204
0.0023,14.4,-0.204
0.002302,14.4,-0.204
0.002304,14.4,-0.204
0.002306,14.4,-0.204
0.002308,14.4,-0.204
0.00231,14.4,-0.204
0.002312,14.8,-0.204
0.002314,14.4,-0.204
0.002316,14.4,-0.204
0.002318,14.4,-0.204
0.00232,14.4,-0.204
0.002322,14.4,-0.204
0.002324,14.4,-0.204
0.002326,14.4,-0.204
0.002328,14.4,-0.204
0.00233,14.4,-0.204
0.002332,14.4,-0.204
0.002334,14.8,-0.204
0.002336,14.4,-0.204
0.002338,14.4,-0.204
0.00234,14.4,-0.204
0.002342,14.4,-0.204
0.002344,14.4,-0.204
0.002346,14.4,-0.204
0.002348,14.4,-0.204
0.00235,14.8,-0.204
0.002352,14.4,-0.204
0.002354,14.4,-0.208
0.002356,14.4,-0.204
0.002358,14.4,-0.204
0.00236,14.4,-0.204
0.002362,14.4,-0.204
0.002364,14.4,-0.204
0.002366,14.4,-0.204
0.002368,14.8,-0.208
0.00237,14.4,-0.204
0.002372,14.4,-0.204
0.002374,14.4,-0.208
0.002376,14.4,-0.208
0.002378,14.4,-0.204
0.00238,14.4,-0.204
0.002382,14.4,-0.208
0.002384,14.4,-0.204
0.002386,14.4,-0.204
0.002388,14.8,-0.208
0.00239,14.4,-0.208
0.002392,14.4,-0.208
0.002394,14.4,-0.208
0.002396,14.4,-0.208
0.002398,14.4,-0.208
0.0024,14.4,-0.208
0.002402,14.4,-0.208
0.002404,14.4,-0.208
0.002406,14.4,-0.208
0.002408,14.8,-0.212
0.00241,14.4,-0.208
0.002412,14.8,-0.208
0.002414,14.4,-0.208
0.002416,14.4,-0.208
0.002418,14.4,-0.212
0.00242,14.8,-0.212
0.002422,14.4,-0.212
0.002424,14.4,-0.212
0.002426,14.4,-0.212
0.002428,14.8,-0.212
0.00243,14.4,-0.212
0.002432,14.4,-0.208
0.002434,14.4,-0.212
0.002436,14.4,-0.212
0.002438,14.8,-0.212
0.00244,14.4,-0.212
0.002442,14.4,-0.212
0.002444,14.4,-0.212
0.002446,14.4,-0.212
0.002448,14.4,-0.212
0.00245,14.8,-0.212
0.002452,14.4,-0.212
0.002454,14.4,-0.212
0.002456,14.4,-0.212
0.002458,14.4,-0.212
0.00246,14.4,-0.212
0.002462,14.4,-0.212
0.002464,14.4,-0.212
0.002466,14.4,-0.212
0.002468,14.4,-0.212
0.00247,14.8,-0.212
0.002472,14.4,-0.212
0.002474,14.4,-0.212
0.002476,14.4,-0.212
0.002478,14.4,-0.212
0.00248,14.8,-0.212
0.002482,14.4,-0.212
0.002484,14.4,-0.212
0.002486,14.4,-0.212
0.002488,14.4,-0.212
0.00249,14.4,-0.212
0.002492,14.4,-0.212
0.002494,14.4,-0.212
0.002496,14.8,-0.212
0.002498,14.4,-0.212
0.0025,14.4,-0.212
0.002502,14.4,-0.212
0.002504,14.8,-0.212
0.002506,14.4,-0.212
0.002508,14.4,-0.216
0.00251,14.4,-0.212
0.002512,14.4,-0.212
0.002514,14.8,-0.216
0.002516,14.4,-0.212
0.002518,14.8,-0.212
0.00252,14.4,-0.212
0.002522,14.8,-0.212
0.002524,14.4,-0.216
0.002526,14.4,-0.212
0.002528,14.4,-0.216
0.00253,14.4,-0.212
0.002532,14.4,-0.216
0.002534,14.4,-0.216
0.002536,14.8,-0.216
0.002538,14.8,-0.212
0.00254,14.4,-0.216
0.002542,14.4,-0.216
0.002544,14.4,-0.216
0.002546,14.4,-0.212
0.002548,14.8,-0.216
0.00255,14.8,-0.216
0.002552,14.4,-0.216
0.002554,14.4,-0.216
0.002556,14.4,-0.216
0.002558,14.4,-0.216
0.00256,14.8,-0.216
0.002562,14.4,-0.216
0.002564,14.4,-0.216
0.002566,14.4,-0.216
0.002568,14.4,-0.216
0.00257,14.8,-0.216
0.002572,14.4,-0.216
0.002574,14.4,-0.216
0.002576,14.4,-0.216
0.002578,14.4,-0.216
0.00258,14.4,-0.216
0.002582,14.8,-0.216
0.002584,14.4,-0.22
0.002586,14.4,-0.216
0.002588,14.8,-0.216
0.00259,14.4,-0.22
0.002592,14.4,-0.22
0.002594,14.4,-0.22
0.002596,14.4,-0.22
0.002598,14.4,-0.216
0.0026,14.4,-0.216
0.002602,14.4,-0.216
0.002604,14.4,-0.216
0.002606,14.4,-0.22
0.002608,14.4,-0.22
0.00261,14.8,-0.22
0.002612,14.4,-0.22
0.002614,14.4,-0.216
0.002616,14.4,-0.22
0.002618,14.8,-0.216
0.00262,14.4,-0.22
0.002622,14.4,-0.216
0.002624,14.4,-0.22
0.002626,14.8,-0.22
0.002628,14.4,-0.22
0.00263,14.4,-0.22
0.002632,14.4,-0.22
0.002634,14.4,-0.22
0.002636,14.4,-0.22
0.002638,14.4,-0.22
0.00264,14.4,-0.22
0.002642,14.8,-0.22
0.002644,14.4,-0.22
0.002646,14.8,-0.22
0.002648,14.4,-0.22
0.00265,14.4,-0.22
