         51384866 function calls (51301263 primitive calls) in 294.583 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      543    0.001    0.000    0.018    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1248(findfont)
      504    0.001    0.000    0.001    0.000 {method 'compress' of 'zlib.Compress' objects}
      543    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:1009(<listcomp>)
        1    0.001    0.001    0.001    0.001 {built-in method matplotlib.ttconv.get_pdf_charprocs}
       72    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:2363(delta)
      468    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:872(_update_property)
      113    0.001    0.000    0.026    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:464(_get_gridline)
      103    0.001    0.000    0.005    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\mathtext.py:579(_get_info)
     4610    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
      789    0.001    0.000    0.001    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
      302    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\backends\backend_pdf.py:103(fill)
      162    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\ticker.py:1076(__call__)
      694    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:997(_handle_fromlist)
      417    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2375(__init__)
      430    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\font_manager.py:899(set_fontconfig_pattern)
       92    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\path.py:369(iter_segments)
      968    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:66(_stale_axes_callback)
  453/331    0.001    0.000    0.019    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2457(transform_non_affine)
      246    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\lib\stride_tricks.py:195(broadcast_arrays)
      258    0.001    0.000    0.009    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1234(update_from)
      718    0.001    0.000    0.025    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\markers.py:167(__init__)
     1058    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\six.py:583(itervalues)
      350    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\text.py:185(update)
      799    0.001    0.000    0.005    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:124(invalidate)
      460    0.001    0.000    0.006    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1166(set_markerfacecolor)
      810    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\artist.py:303(set_transform)
      259    0.001    0.000    0.006    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\path.py:105(__init__)
  113/109    0.001    0.000    0.029    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\axis.py:438(_get_tick1line)
     1859    0.001    0.000    0.003    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\numpy\core\numeric.py:495(asanyarray)
      228    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:749(__init__)
      308    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\transforms.py:2733(__init__)
       53    0.001    0.000    0.001    0.000 {built-in method matplotlib._path.convert_to_string}
       90    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\mathtext.py:1652(hpack)
      689    0.001    0.000    0.001    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      460    0.001    0.000    0.001    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:1383(set_dash_capstyle)
      975    0.001    0.000    0.004    0.000 {method 'any' of 'numpy.ndarray' objects}
      460    0.001    0.000    0.002    0.000 C:\Users\ryank\Anaconda3\lib\site-packages\matplotlib\lines.py:638(set_data)
